ID,Label,Timestamp,Bias,Region,emotionLabel,neutral,surprise,joy,fear,sadness,disgust,anger
1010216293767766016,1,2018-06-22 11:41:48,RIGHT-CENTER,Others,fear,0.030628081,0.010056269,0.010563795,0.644116759,0.032256406,0.014305199,0.258073509
1010218898371866624,0,2018-06-22 11:52:08,LEFT,America,anger,0.083335631,0.0054475,0.023043361,0.194791809,0.034376431,0.051615622,0.607389629
1010226858393329664,1,2018-06-22 12:23:46,RIGHT-CENTER,Others,fear,0.03319053,0.011755513,0.004192175,0.652509749,0.012588674,0.009033964,0.276729345
1010229038357544970,1,2018-06-22 12:32:26,RIGHT-CENTER,Others,anger,0.00650148,0.000693905,0.001052493,0.025227441,0.026947254,0.017388845,0.92218864
1010235086242041857,1,2018-06-22 12:56:28,EXTREME RIGHT,Others,fear,0.027881017,0.028399961,0.003273133,0.768069148,0.011946725,0.018385101,0.142044947
1010237929283874816,0,2018-06-22 13:07:46,LEFT,America,sadness,0.031692799,0.031554006,0.009263089,0.07755246,0.827388406,0.002695382,0.019853897
1010242141312946178,1,2018-06-22 13:24:30,EXTREME RIGHT,America,fear,0.279093325,0.011074302,0.002750523,0.591339886,0.01650406,0.020520942,0.078717023
1010245539991089152,0,2018-06-22 13:38:00,LEFT,America,fear,0.031223103,0.003456778,0.002004118,0.73536998,0.014345111,0.008989818,0.204611138
1010251011699691526,0,2018-06-22 13:59:45,UNK,Others,neutral,0.523486376,0.246602818,0.192155153,0.004801234,0.01514758,0.002554446,0.015252388
1010256119527297024,0,2018-06-22 14:20:03,LEFT,America,neutral,0.378022939,0.008682893,0.002854157,0.254947007,0.039373349,0.25718829,0.058931343
1010261144466964481,1,2018-06-22 14:40:01,UNK,Others,neutral,0.913520753,0.004379376,0.022800794,0.003713322,0.011933125,0.015305735,0.028346779
1010264085731201025,0,2018-06-22 14:51:42,EXTREME RIGHT,America,anger,0.041149896,0.057016861,0.074043721,0.265494853,0.014668687,0.00722749,0.540398479
1010266217859469314,1,2018-06-22 15:00:10,EXTREME RIGHT,America,fear,0.013454926,0.006767415,0.007025477,0.807515562,0.004917069,0.006466987,0.153852597
1010269535415492608,1,2018-06-22 15:13:21,RIGHT,America,anger,0.0123904,0.011722774,0.019476704,0.334217459,0.011266881,0.001674504,0.609251201
1010272970458222592,0,2018-06-22 15:27:00,LEFT,America,fear,0.313509494,0.064935803,0.024782855,0.409746855,0.010172958,0.029735794,0.147116259
1010273544578719745,1,2018-06-22 15:29:17,RIGHT,America,fear,0.027086115,0.056414705,0.041351993,0.48943755,0.017410409,0.000614114,0.367685139
1010284145115877377,1,2018-06-22 16:11:25,RIGHT,America,anger,0.02748682,0.010364744,0.01688502,0.137472972,0.029911226,0.001529406,0.776349783
1010289079769010176,0,2018-06-22 16:31:01,LEFT,America,fear,0.176854238,0.010429301,0.003910817,0.697100699,0.010559206,0.021233967,0.079911746
1010291834395021313,1,2018-06-22 16:41:58,RIGHT-CENTER,Others,anger,0.004337844,0.00176822,0.001939275,0.242072105,0.008988985,0.005062572,0.735831082
1010299146626953216,1,2018-06-22 17:11:01,EXTREME RIGHT,America,fear,0.010510885,0.004009212,0.005930027,0.725329638,0.009736122,0.001818154,0.242665946
1010350082754039808,1,2018-06-22 20:33:25,RIGHT,America,anger,0.115106292,0.005851778,0.003009305,0.25544098,0.009577477,0.078454629,0.532559514
1010448665943650304,1,2018-06-23 03:05:09,EXTREME RIGHT,America,anger,0.001520623,0.001185811,0.002021763,0.118875235,0.002133346,0.006310469,0.867952645
1010519224786341888,1,2018-06-23 07:45:32,EXTREME RIGHT,Others,fear,0.157306492,0.005230013,0.003348689,0.624067426,0.012496569,0.056179352,0.141371429
1010532495195066368,1,2018-06-23 08:38:16,EXTREME RIGHT,Others,fear,0.05142035,0.192947105,0.00986317,0.693890631,0.018386893,0.002087526,0.031404417
1010542397485473792,1,2018-06-23 09:17:37,RIGHT,Middle East,anger,0.084318846,0.012545864,0.00284863,0.016832324,0.008059464,0.004550297,0.870844483
1010544378656509952,1,2018-06-23 09:25:29,RIGHT,Middle East,fear,0.010612296,0.005277262,0.007145775,0.895303309,0.00706866,0.002186383,0.072406262
1010545067742978050,1,2018-06-23 09:28:13,RIGHT,Middle East,fear,0.015205923,0.003053282,0.008926595,0.807778478,0.009192619,0.005436434,0.150406718
1010551893100199936,1,2018-06-23 09:55:21,RIGHT-CENTER,Others,fear,0.049682166,0.021642771,0.009149072,0.347381651,0.268838048,0.010115611,0.293190688
1010560678514569223,1,2018-06-23 10:30:15,EXTREME RIGHT,America,anger,0.005157564,0.008091285,0.035609372,0.167881906,0.080025464,0.00093177,0.702302635
1010576524272177152,1,2018-06-23 11:33:13,RIGHT,America,anger,0.013243599,0.010532885,0.011195845,0.268197775,0.006206132,0.000868374,0.68975538
1010596356736671744,0,2018-06-23 12:52:02,LEFT,America,neutral,0.651777446,0.026004454,0.044986784,0.212153539,0.025425304,0.003338071,0.036314357
1010608180768985088,0,2018-06-23 13:39:01,LEFT,America,neutral,0.474226475,0.004885018,0.004949118,0.245298475,0.019947983,0.061279278,0.189413682
1010617744633614337,0,2018-06-23 14:17:01,LEFT,America,fear,0.299080133,0.022237889,0.006852316,0.470907182,0.026084494,0.062835291,0.11200273
1010629571757199364,0,2018-06-23 15:04:01,LEFT,America,anger,0.094006062,0.01217046,0.025165595,0.40974009,0.024479881,0.021777706,0.412660241
1010637364790743041,1,2018-06-23 15:34:59,RIGHT-CENTER,Others,anger,0.002156137,0.001338118,0.002432603,0.26304093,0.00948589,0.004084354,0.717461884
1010666712986013701,1,2018-06-23 17:31:36,RIGHT-CENTER,Others,fear,0.007039893,0.004212927,0.001705643,0.569548249,0.003539427,0.006370181,0.407583654
1010671925096574976,1,2018-06-23 17:52:18,RIGHT-CENTER,Others,disgust,0.149261609,0.011895074,0.004504495,0.07191857,0.042028386,0.375978112,0.344413638
1010673745026043904,1,2018-06-23 17:59:32,RIGHT-CENTER,Others,anger,0.012746022,0.006467429,0.001808812,0.365863115,0.022071308,0.005545508,0.585497916
1010765485099626496,1,2018-06-24 00:04:05,EXTREME RIGHT,America,anger,0.01794274,0.004231113,0.006430843,0.155390054,0.31332472,0.007186967,0.495493501
1010796782606082049,1,2018-06-24 02:08:27,EXTREME RIGHT,America,fear,0.008007884,0.002497454,0.051573891,0.602591634,0.311164171,0.002054946,0.022109961
1010813961309249538,1,2018-06-24 03:16:43,EXTREME RIGHT,America,anger,0.009738262,0.001014267,0.002269537,0.163890138,0.017292481,0.060549747,0.745245636
1010864497391755264,1,2018-06-24 06:37:31,RIGHT,Middle East,fear,0.06268318,0.014335576,0.0041086,0.829519331,0.012844612,0.007537568,0.06897109
1010870376749060096,0,2018-06-24 07:00:53,UNK,Others,neutral,0.655190289,0.253399462,0.066145152,0.002403644,0.017798018,0.000881272,0.004182183
1010882821433577473,1,2018-06-24 07:50:20,RIGHT-CENTER,Others,anger,0.011117457,0.004924441,0.004181292,0.331389219,0.066736713,0.029585009,0.552065909
1010888964654403584,1,2018-06-24 08:14:45,LEFT,Middle East,joy,0.134213179,0.119817212,0.42549032,0.153078049,0.021903221,0.001917661,0.143580407
1010893800179453955,1,2018-06-24 08:33:58,EXTREME RIGHT,America,anger,0.090650715,0.003269012,0.003135234,0.401584148,0.009786461,0.015686344,0.475888103
1010915711022137346,1,2018-06-24 10:01:02,EXTREME RIGHT,Others,neutral,0.463818789,0.067072414,0.002533892,0.050159186,0.014244171,0.108189315,0.293982327
1010944082296950784,1,2018-06-24 11:53:46,EXTREME RIGHT,Others,fear,0.027959516,0.003828372,0.002163241,0.915772498,0.016302811,0.00449784,0.029475721
1010945239757066242,1,2018-06-24 11:58:22,EXTREME RIGHT,Others,neutral,0.50302738,0.185042456,0.082675554,0.145048231,0.004667705,0.00777266,0.071765997
1010990963043553285,1,2018-06-24 15:00:03,EXTREME RIGHT,America,fear,0.233874887,0.01658739,0.017550614,0.59016633,0.014042786,0.01535224,0.11242573
1011025501648023553,1,2018-06-24 17:17:18,EXTREME RIGHT,America,disgust,0.009559057,0.00372777,0.00083549,0.005914538,0.037333023,0.802044213,0.140585929
1011029054164742145,1,2018-06-24 17:31:25,RIGHT,Middle East,fear,0.095456287,0.02171286,0.034214206,0.451276004,0.0138517,0.014678306,0.368810683
1011036874104659968,1,2018-06-24 18:02:29,UNK,Others,neutral,0.709177017,0.216538236,0.016713811,0.002490692,0.015432608,0.020051517,0.01959607
1011046228207992832,0,2018-06-24 18:39:39,LEFT,America,neutral,0.746882975,0.022833452,0.018596418,0.149740413,0.006088174,0.018629279,0.037229247
1011172383804280832,1,2018-06-25 03:00:57,EXTREME RIGHT,America,neutral,0.753459096,0.008000362,0.019654933,0.069351122,0.007436696,0.043474611,0.098623224
1011205710439477248,1,2018-06-25 05:13:23,RIGHT-CENTER,Middle East,joy,0.168106288,0.039809689,0.473929375,0.139792114,0.01085582,0.007841697,0.159665003
1011219212700930049,1,2018-06-25 06:07:02,EXTREME RIGHT,Others,anger,0.001538467,0.002015628,0.00339803,0.113465056,0.002690025,0.002403542,0.874489248
1011223589624991744,0,2018-06-25 06:24:26,LEFT,America,fear,0.147131696,0.014385146,0.003781192,0.479916215,0.006658685,0.02917064,0.318956465
1011225795199725569,1,2018-06-25 06:33:11,RIGHT-CENTER,Middle East,neutral,0.332047999,0.028704189,0.016793337,0.293492943,0.026767004,0.020132914,0.282061607
1011229178291736577,0,2018-06-25 06:46:38,LEFT,America,fear,0.20585449,0.003785345,0.020696878,0.491609961,0.019918313,0.026635762,0.23149924
1011233564753629185,0,2018-06-25 07:04:04,LEFT,America,fear,0.274745703,0.014265317,0.005264881,0.278053343,0.174634174,0.053197123,0.199839443
1011239638642647043,0,2018-06-25 07:28:12,LEFT,America,fear,0.311761886,0.022500074,0.043342449,0.398685515,0.036741424,0.014481515,0.172487125
1011248823342190592,0,2018-06-25 08:04:42,LEFT,America,fear,0.063942686,0.052801844,0.024836488,0.752232373,0.007795768,0.012489256,0.08590167
1011250885723377664,1,2018-06-25 08:12:53,UNK,Others,neutral,0.649309635,0.045160435,0.003362577,0.15867649,0.016971376,0.023110123,0.10340929
1011252718575419392,0,2018-06-25 08:20:10,EXTREME RIGHT,America,fear,0.246630639,0.175650805,0.009001837,0.425705433,0.023253603,0.014841756,0.104915932
1011254104310603778,1,2018-06-25 08:25:41,EXTREME RIGHT,America,anger,0.041539427,0.001364096,0.002554941,0.10273128,0.016701989,0.035117768,0.799990475
1011255405471846401,0,2018-06-25 08:30:51,EXTREME RIGHT,America,joy,0.066133894,0.052399002,0.678510308,0.065210894,0.025048213,0.002548092,0.110149674
1011260921115824130,0,2018-06-25 08:52:46,LEFT,America,fear,0.089683615,0.006395617,0.006084814,0.705028951,0.02708449,0.006214585,0.159507796
1011265974358683653,0,2018-06-25 09:12:51,EXTREME RIGHT,America,fear,0.129155129,0.330266953,0.094192453,0.369446874,0.005343103,0.003862913,0.067732632
1011271242807169024,0,2018-06-25 09:33:47,LEFT,America,fear,0.272508323,0.02559728,0.003670859,0.579345226,0.013275427,0.039491933,0.066110931
1011274218284175360,1,2018-06-25 09:45:36,EXTREME RIGHT,America,fear,0.186212271,0.097831681,0.113836557,0.310406774,0.025104577,0.019449702,0.247158438
1011278128864546816,1,2018-06-25 10:01:09,EXTREME RIGHT,Others,anger,0.054310437,0.003271485,0.001208019,0.031985588,0.043225996,0.065858871,0.800139546
1011279892808454145,1,2018-06-25 10:08:09,RIGHT,America,anger,0.015194996,0.003806841,0.004890654,0.218553573,0.059196539,0.037239682,0.661117673
1011280880483127297,1,2018-06-25 10:12:05,RIGHT-CENTER,Others,anger,0.001974001,0.001388669,0.000926277,0.058902733,0.003995885,0.002367907,0.930444539
1011281127863193600,0,2018-06-25 10:13:04,EXTREME RIGHT,America,joy,0.103756934,0.037900131,0.401759148,0.318738788,0.020337757,0.003299249,0.11420802
1011283853196058626,1,2018-06-25 10:23:54,EXTREME RIGHT,Others,anger,0.015653152,0.002160153,0.002469961,0.382510006,0.013612265,0.044374783,0.539219737
1011285319461822464,0,2018-06-25 10:29:43,LEFT,America,anger,0.016301883,0.002158234,0.00307343,0.209988907,0.043336663,0.064687654,0.6604532
1011288577055997952,1,2018-06-25 10:42:40,EXTREME RIGHT,America,anger,0.027540131,0.002633915,0.002067197,0.092546672,0.015649119,0.048007499,0.811555624
1011289972954091520,1,2018-06-25 10:48:13,EXTREME RIGHT,Others,anger,0.052788395,0.005678202,0.002511141,0.331573099,0.057127897,0.019119164,0.531202137
1011291463097962496,1,2018-06-25 10:54:08,EXTREME RIGHT,Others,fear,0.008211927,0.002413057,0.004553761,0.917352498,0.003394798,0.00361837,0.060455635
1011292873256513537,1,2018-06-25 10:59:44,EXTREME RIGHT,Others,anger,0.013487333,0.001418863,0.000745638,0.035525616,0.016513361,0.016420487,0.915888786
1011301706167091200,0,2018-06-25 11:34:50,LEFT,America,neutral,0.466310561,0.059427261,0.016917447,0.221600786,0.039546907,0.06929715,0.126899868
1011309388169084930,0,2018-06-25 12:05:22,LEFT,America,fear,0.00424058,0.000800806,0.001482676,0.980965853,0.003908562,0.000796991,0.007804416
1011312476300902402,1,2018-06-25 12:17:38,RIGHT-CENTER,Others,anger,0.051121633,0.002150955,0.009054422,0.281300187,0.156354547,0.051321991,0.448696196
1011312482638540801,0,2018-06-25 12:17:39,LEFT,America,fear,0.300389111,0.020513365,0.005140707,0.437262952,0.031147286,0.03295416,0.172592461
1011321308758585344,1,2018-06-25 12:52:44,EXTREME RIGHT,Others,anger,0.003748713,0.000901623,0.001027474,0.131518409,0.008809389,0.005409241,0.848585069
1011323321047240704,0,2018-06-25 13:00:43,LEFT,America,fear,0.149250373,0.024850033,0.03448873,0.539806962,0.015887346,0.006369178,0.229347318
1011326100465733633,1,2018-06-25 13:11:46,EXTREME RIGHT,Others,fear,0.049955532,0.006656155,0.003811046,0.572460651,0.037739683,0.020926449,0.308450401
1011330439984898048,0,2018-06-25 13:29:01,LEFT,America,fear,0.096846409,0.009977762,0.240579635,0.340783209,0.015253322,0.010866418,0.285693228
1011331003724509185,1,2018-06-25 13:31:15,EXTREME RIGHT,Others,fear,0.001522373,0.002111039,0.001186456,0.99001348,0.002667131,0.000453292,0.002046358
1011333324739096579,1,2018-06-25 13:40:28,RIGHT-CENTER,Others,anger,0.008019239,0.003578035,0.002376451,0.203077838,0.049992718,0.00863489,0.724320769
1011333849173938176,1,2018-06-25 13:42:33,RIGHT-CENTER,Others,anger,0.052351881,0.001104546,0.005392546,0.305364221,0.08715415,0.043034401,0.505598247
1011356107737063424,0,2018-06-25 15:11:00,LEFT,America,neutral,0.546131134,0.020780874,0.015828861,0.311759919,0.009094363,0.033643305,0.062761486
1011363004200488960,1,2018-06-25 15:38:25,RIGHT-CENTER,Others,fear,0.016656557,0.019113915,0.016521124,0.766323864,0.062717885,0.006858645,0.111807987
1011363667273834497,1,2018-06-25 15:41:03,RIGHT-CENTER,Others,fear,0.092309691,0.015929602,0.01525336,0.681890249,0.044181824,0.018594451,0.13184081
1011387088116355072,0,2018-06-25 17:14:07,LEFT,America,neutral,0.777487636,0.041341025,0.058813892,0.058902863,0.023282051,0.009242642,0.030929847
1011403783052627968,0,2018-06-25 18:20:27,LEFT,America,neutral,0.481650591,0.064224429,0.004338464,0.348566175,0.02072751,0.012074814,0.068417989
1011406554078285825,1,2018-06-25 18:31:28,RIGHT-CENTER,Others,fear,0.000252047,0.000633807,0.00146597,0.994973898,0.001258113,0.000197847,0.001218257
1011491227773136896,1,2018-06-26 00:07:55,EXTREME RIGHT,America,neutral,0.732603967,0.004586434,0.003708829,0.076988347,0.014622064,0.078537926,0.088952526
1011494406384422913,1,2018-06-26 00:20:33,EXTREME RIGHT,America,fear,0.083986975,0.004111115,0.002088731,0.877978504,0.008518201,0.006545179,0.016771246
1011533375750803457,1,2018-06-26 02:55:24,EXTREME RIGHT,America,fear,0.002667952,0.00059657,0.000936295,0.987926781,0.003339843,0.000965414,0.003567143
1011534608117256192,1,2018-06-26 03:00:18,EXTREME RIGHT,America,anger,0.013870955,0.000907763,0.005942367,0.081942476,0.008050288,0.006746398,0.88253963
1011581044720627712,1,2018-06-26 06:04:49,RIGHT-CENTER,Others,fear,0.040779099,0.00846421,0.015885619,0.827941239,0.006480455,0.004449914,0.095999584
1011584311215230976,1,2018-06-26 06:17:48,RIGHT-CENTER,Others,anger,0.027430125,0.002451973,0.004224392,0.460616976,0.022364171,0.004842888,0.478069603
1011585048884252672,1,2018-06-26 06:20:44,EXTREME RIGHT,America,fear,0.323328286,0.002649668,0.040626466,0.382228196,0.01729488,0.017363673,0.216508821
1011603778259292162,0,2018-06-26 07:35:10,LEFT,America,fear,0.023054658,0.002485072,0.003499442,0.692475975,0.004516111,0.011643777,0.262324929
1011611724221427713,1,2018-06-26 08:06:44,EXTREME RIGHT,America,neutral,0.337818921,0.294873267,0.081826322,0.178253531,0.006333101,0.024779495,0.076115377
1011617412947632128,0,2018-06-26 08:29:20,LEFT,America,fear,0.02927353,0.007325354,0.003158586,0.805649221,0.02041099,0.006505688,0.127676696
1011624167815380992,0,2018-06-26 08:56:11,LEFT,America,fear,0.236132041,0.031099401,0.008115282,0.570487261,0.032775987,0.014863173,0.106526837
1011627246094897153,1,2018-06-26 09:08:25,EXTREME RIGHT,Others,surprise,0.035466455,0.735475838,0.006545151,0.100017838,0.091021515,0.001478625,0.029994609
1011627682042404864,0,2018-06-26 09:10:09,EXTREME RIGHT,America,fear,0.064378314,0.004536876,0.009073556,0.672379792,0.031129606,0.024534423,0.193967402
1011629338884755461,1,2018-06-26 09:16:44,EXTREME RIGHT,Others,neutral,0.797715127,0.092459939,0.02394438,0.030827276,0.007896849,0.013911746,0.033244584
1011630405563371520,1,2018-06-26 09:20:58,EXTREME RIGHT,Others,neutral,0.42968905,0.016504237,0.05258996,0.189823955,0.014371508,0.026611639,0.270409584
1011636948937691137,1,2018-06-26 09:46:58,EXTREME RIGHT,Others,fear,0.005130546,0.002139625,0.000759315,0.97824949,0.003063173,0.007836126,0.002821677
1011641853010235392,0,2018-06-26 10:06:27,LEFT,America,fear,0.248015553,0.004570892,0.004582598,0.444872856,0.025483232,0.043864146,0.228610769
1011646929086885891,0,2018-06-26 10:26:38,LEFT,America,fear,0.114631616,0.161318287,0.003684488,0.505078435,0.03060317,0.008262343,0.176421642
1011647877851025414,1,2018-06-26 10:30:24,EXTREME RIGHT,America,surprise,0.062989496,0.495415777,0.241820261,0.053369179,0.008586773,0.001114977,0.136703521
1011653071561109504,0,2018-06-26 10:51:02,LEFT,America,joy,0.070178822,0.033293925,0.76663965,0.052855399,0.014583291,0.004025051,0.058423825
1011655877491871745,1,2018-06-26 11:02:11,RIGHT-CENTER,Others,fear,0.000351902,0.001170594,0.002819031,0.98033613,0.001278205,0.000471673,0.01357253
1011657747241160704,1,2018-06-26 11:09:37,EXTREME RIGHT,America,anger,0.076333709,0.026466066,0.018233614,0.398841143,0.050410386,0.02971334,0.400001764
1011658310607687680,1,2018-06-26 11:11:51,RIGHT,America,anger,0.016267635,0.01748562,0.190984145,0.145526111,0.009632117,0.00098202,0.619122386
1011658598735339520,0,2018-06-26 11:13:00,LEFT,America,neutral,0.586627543,0.02199595,0.126938269,0.155637845,0.009040065,0.009561197,0.090199135
1011661485611913217,1,2018-06-26 11:24:28,EXTREME RIGHT,Others,joy,0.036228541,0.017088508,0.649786532,0.162634149,0.006110015,0.007808168,0.120344028
1011670426110644224,0,2018-06-26 12:00:00,LEFT,America,fear,0.096727885,0.004920918,0.010461511,0.815631926,0.0160974,0.004277626,0.051882666
1011678744354934791,0,2018-06-26 12:33:03,LEFT,America,fear,0.211485237,0.013001124,0.167927682,0.523402452,0.019977782,0.00862252,0.055583246
1011683160814510082,1,2018-06-26 12:50:36,EXTREME RIGHT,America,anger,0.002753974,0.00135259,0.009164736,0.220332459,0.035777785,0.021514194,0.70910424
1011686045589688326,0,2018-06-26 13:02:04,LEFT,America,fear,0.005896359,0.001062539,0.001030758,0.96243912,0.005162919,0.00215067,0.022257583
1011694095616610305,0,2018-06-26 13:34:03,LEFT,America,fear,0.070393406,0.004626702,0.010282389,0.85090822,0.013239345,0.00381508,0.046734847
1011702727213187074,0,2018-06-26 14:08:21,EXTREME RIGHT,America,fear,0.159467831,0.00643039,0.092336558,0.420071393,0.027072504,0.127065897,0.167555407
1011702769185681410,0,2018-06-26 14:08:31,LEFT,America,neutral,0.440249175,0.003092131,0.012497188,0.391076088,0.013682765,0.042032871,0.097369805
1011708911160709120,1,2018-06-26 14:32:55,EXTREME RIGHT,Others,fear,0.235331044,0.082486719,0.00363939,0.336860597,0.011497065,0.036779869,0.293405354
1011708934682562560,0,2018-06-26 14:33:01,LEFT,America,anger,0.084089644,0.00257541,0.005423395,0.194742963,0.056479536,0.023823822,0.632865131
1011711184725250048,0,2018-06-26 14:41:57,LEFT,America,neutral,0.679632604,0.014343959,0.075863384,0.082067519,0.0137738,0.026585348,0.107733466
1011715910304980993,1,2018-06-26 15:00:44,EXTREME RIGHT,America,anger,0.291150093,0.01345663,0.002299904,0.246224016,0.018664112,0.102744102,0.325461209
1011716155889913856,1,2018-06-26 15:01:42,EXTREME RIGHT,Others,surprise,0.032412503,0.873984098,0.006008964,0.017571395,0.006437764,0.034670569,0.028914616
1011717496733347840,0,2018-06-26 15:07:02,LEFT,America,fear,0.173906296,0.225826859,0.003717202,0.420928657,0.029739827,0.008482776,0.137398437
1011718234624708608,1,2018-06-26 15:09:58,EXTREME RIGHT,Others,surprise,0.018196411,0.913739145,0.028578417,0.025082888,0.002708002,0.003204251,0.008490903
1011719224136486913,1,2018-06-26 15:13:54,UNK,Others,anger,0.171393454,0.003453196,0.003029778,0.17148304,0.024761628,0.11824704,0.507631898
1011737401939685376,0,2018-06-26 16:26:08,LEFT,America,neutral,0.927742958,0.009961984,0.00370905,0.023647739,0.003994004,0.010180574,0.020763654
1011747570647875584,0,2018-06-26 17:06:32,LEFT,America,fear,0.031456083,0.010120129,0.001794518,0.47897318,0.013858281,0.022304568,0.441493213
1011748701579235331,1,2018-06-26 17:11:02,EXTREME RIGHT,America,fear,0.086443163,0.006198871,0.00873831,0.755001843,0.013731246,0.018283106,0.111603424
1011759086466158598,1,2018-06-26 17:52:18,RIGHT-CENTER,Others,anger,0.002260225,0.001119392,0.003112357,0.187359065,0.006562938,0.001418551,0.798167408
1011789551558430726,1,2018-06-26 19:53:21,RIGHT-CENTER,Others,fear,0.007595193,0.002263303,0.002062577,0.721456647,0.015108032,0.223031521,0.028482722
1011802090975514624,1,2018-06-26 20:43:11,EXTREME RIGHT,Others,fear,0.235111773,0.038781699,0.014721069,0.538244605,0.017262995,0.025889454,0.129988387
1011871603095998465,1,2018-06-27 01:19:24,EXTREME RIGHT,America,surprise,0.091478974,0.840916574,0.005775496,0.035219155,0.00170794,0.005496674,0.019405209
1011882689388007425,1,2018-06-27 02:03:27,EXTREME RIGHT,America,fear,0.023398099,0.00222772,0.006801018,0.945059419,0.009229206,0.001594753,0.011689707
1011899164358316032,1,2018-06-27 03:08:55,EXTREME RIGHT,America,fear,0.007770127,0.001423179,0.010851277,0.717776835,0.200780421,0.00680546,0.054592662
1011901603882962945,1,2018-06-27 03:18:37,EXTREME RIGHT,America,fear,0.007719003,0.001293148,0.002242555,0.942260742,0.002647253,0.002889187,0.040948033
1011914763037798400,0,2018-06-27 04:10:54,LEFT,America,anger,0.01006928,0.002125852,0.003575067,0.148213789,0.004480054,0.009616621,0.821919322
1011940950111850497,1,2018-06-27 05:54:58,EXTREME RIGHT,Others,neutral,0.759215772,0.051053662,0.00460704,0.12649107,0.008784819,0.004810911,0.045036659
1011942649920720898,0,2018-06-27 06:01:43,UNK,Others,neutral,0.515837491,0.231991872,0.01362686,0.172308102,0.011314155,0.003539399,0.051382188
1011952737154752512,1,2018-06-27 06:41:48,RIGHT,Middle East,neutral,0.4333525,0.009066643,0.024421021,0.418445706,0.009348205,0.019235419,0.086130507
1011957838762033152,0,2018-06-27 07:02:04,LEFT,America,joy,0.037148714,0.026233001,0.815055311,0.072174467,0.008122069,0.002351491,0.038914997
1011974122128203776,0,2018-06-27 08:06:46,LEFT,America,fear,0.270184875,0.025580775,0.01862558,0.414907008,0.027628919,0.017438779,0.225634068
1011979469333069825,0,2018-06-27 08:28:01,LEFT,America,fear,0.239959463,0.026812518,0.020083286,0.551172316,0.019723788,0.014980066,0.127268538
1011982739309039616,0,2018-06-27 08:41:01,LEFT,America,fear,0.144076884,0.006956123,0.002664215,0.482138366,0.027586868,0.029246725,0.307330728
1011985849691656192,0,2018-06-27 08:53:23,LEFT,America,fear,0.085355207,0.00325114,0.004587953,0.543384671,0.01224892,0.013730124,0.337442011
1011985858071851009,0,2018-06-27 08:53:25,LEFT,America,neutral,0.817822158,0.022305517,0.008610862,0.064699568,0.005214282,0.035481039,0.04586659
1011985867626418177,0,2018-06-27 08:53:27,LEFT,America,neutral,0.337777019,0.004547712,0.274787337,0.181279942,0.045242805,0.053565569,0.102799557
1011987836952772608,0,2018-06-27 09:01:16,LEFT,America,fear,0.054933455,0.01529027,0.041454252,0.625579417,0.108459905,0.007956148,0.146326691
1011987956616310784,1,2018-06-27 09:01:45,RIGHT,America,anger,0.018442314,0.01374659,0.009720991,0.171312064,0.021291854,0.000444224,0.765041888
1011989280389033985,0,2018-06-27 09:07:00,EXTREME RIGHT,America,fear,0.004804027,0.003650409,0.014137272,0.397010773,0.209739819,0.005144587,0.365513116
1011992683806691328,1,2018-06-27 09:20:32,RIGHT-CENTER,Others,fear,0.195039585,0.071485028,0.0385857,0.498958141,0.03696565,0.01446172,0.144504189
1011995175672000512,1,2018-06-27 09:30:26,RIGHT,Middle East,neutral,0.630257666,0.015891049,0.003976731,0.191762939,0.013218209,0.041280646,0.103612766
1011996144279457793,1,2018-06-27 09:34:17,EXTREME RIGHT,Others,fear,0.004168736,0.001612691,0.002415157,0.490202963,0.022250326,0.00503123,0.474318892
1011998949463425024,0,2018-06-27 09:45:26,LEFT,America,fear,0.085028253,0.006908101,0.021061677,0.568447649,0.046526104,0.016817113,0.255211085
1012003422101524480,1,2018-06-27 10:03:12,RIGHT-CENTER,Others,fear,0.000818103,0.000626849,0.001602091,0.972159505,0.002348789,0.000386327,0.022058409
1012004950249963521,1,2018-06-27 10:09:16,EXTREME RIGHT,Others,anger,0.036222328,0.00226612,0.001794456,0.115613885,0.078488968,0.056916352,0.708697915
1012005359454687233,1,2018-06-27 10:10:54,RIGHT-CENTER,Others,fear,0.000946018,0.00064344,0.001109192,0.98795718,0.001583783,0.000373435,0.007386854
1012010260205309954,1,2018-06-27 10:30:22,EXTREME RIGHT,America,fear,0.004257297,0.003947466,0.033498995,0.459965944,0.067354865,0.178198323,0.25277701
1012014058210578433,0,2018-06-27 10:45:28,LEFT,America,fear,0.191497266,0.058095429,0.041481227,0.605055213,0.022098262,0.00418233,0.077590317
1012017853539577856,1,2018-06-27 11:00:33,EXTREME RIGHT,America,fear,0.082531087,0.013160284,0.003139405,0.618255377,0.022907529,0.033054255,0.226952106
1012018484224634880,1,2018-06-27 11:03:03,EXTREME RIGHT,America,fear,0.00153018,0.00101866,0.002921138,0.570724249,0.007057038,0.002688034,0.414060712
1012020513735102464,0,2018-06-27 11:11:07,LEFT,America,neutral,0.836028814,0.014566702,0.005610504,0.092239246,0.014204791,0.009601828,0.027748121
1012025208243478528,0,2018-06-27 11:29:46,EXTREME RIGHT,America,anger,0.016491512,0.001638904,0.001339911,0.07300587,0.009905083,0.021634443,0.87598443
1012026819703459841,1,2018-06-27 11:36:11,EXTREME RIGHT,Others,surprise,0.157851875,0.73191601,0.022348231,0.051838588,0.011207373,0.002157856,0.022680031
